player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Matt Barkley,7880,QB,PHI,3,0,24,60.0,100.0,4,23.5,4,60.0,0,89.5,17,19,,,0,0.0,0
Brian Tyms,7321,WR,CLV,5,0,8,60.0,100.0,7,41.2,7,59.8,0,100.0,17,17,,,0,0.0,0
Eddie Lacy,7842,HB,GB,16,0,12,,0.0,0,0.0,77,64.6,0,5.1,17,331,,,0,0.0,0
Eric Weems,4097,WR,CHI,4,0,6,92.7,100.0,6,35.3,6,89.6,0,100.0,17,17,,,0,0.0,0
Trent Richardson,7009,HB,IND,18,0,14,,0.0,0,0.0,122,66.4,0,8.0,17,212,,,0,0.0,0
Jermey Parnell,5426,T,DAL,9,0,9,67.9,100.0,3,18.8,3,67.5,0,100.0,16,16,,,0,0.0,0
D.J. Williams Jr.,6293,TE,NE,4,0,19,40.6,100.0,8,50.0,8,44.6,0,100.0,16,16,,,0,0.0,0
Zac Stacy,7942,HB,SL,13,0,26,60.0,1.4,2,12.5,140,65.7,0,6.0,16,268,,,0,0.0,0
Brandon Williams,7876,TE,CAR,6,0,5,53.2,100.0,11,68.8,11,54.4,0,100.0,16,16,,,0,0.0,0
C.J. Spiller,5534,HB,BUF,15,0,4,,0.0,0,0.0,43,59.4,1,7.3,16,218,,,0,0.0,0
Chris Johnson,4338,HB,TEN,16,0,31,60.0,0.8,1,6.3,126,43.5,0,5.3,16,304,,,0,0.0,0
Dwayne Allen,7066,TE,IND,1,0,14,50.2,100.0,11,73.3,11,56.8,0,100.0,15,15,,,0,0.0,0
Jason Snelling,3860,HB,ATL,11,0,2,59.3,18.8,3,20.0,16,55.1,0,24.6,15,61,,,0,0.0,0
Mark Ingram II,6180,HB,NO,13,0,20,,0.0,0,0.0,18,58.0,1,12.1,15,124,,,0,0.0,0
Colt McCoy,5609,QB,SF,4,0,28,60.0,100.0,6,40.0,6,60.0,0,71.4,15,21,,,0,0.0,0
Juron Criner,7160,WR,OAK,1,0,23,60.8,100.0,6,40.0,6,77.2,0,100.0,15,15,,,0,0.0,0
D.C. Jefferson,8001,TE,ARZ,3,0,1,53.7,100.0,5,35.7,5,58.5,0,100.0,14,14,,,0,0.0,0
Henry Hynoski,6666,FB,NYG,3,0,21,66.1,83.3,5,35.7,6,64.1,0,93.3,14,15,,,0,0.0,0
Nick Williams,8005,WR,WAS,4,0,32,60.0,100.0,1,7.1,1,59.6,0,100.0,14,14,,,0,0.0,0
Adrian Peterson,3623,HB,MIN,14,0,18,,0.0,0,0.0,71,59.4,0,4.7,14,298,,,0,0.0,0
Domata Peko Sr.,3068,DI,CIN,8,0,7,59.6,100.0,9,64.3,9,82.0,0,100.0,14,14,,,0,0.0,0
Maurice Jones-Drew,3005,HB,JAX,15,0,15,60.0,2.1,2,14.3,94,68.1,0,5.5,14,254,,,0,0.0,0
Michael Bush,3716,HB,CHI,15,0,6,60.0,7.7,2,14.3,26,56.5,0,17.9,14,78,,,0,0.0,0
Bryce Brown,7213,HB,PHI,15,0,24,60.0,5.6,1,7.1,18,57.1,0,15.2,14,92,,,0,0.0,0
Khiry Robinson,8514,HB,NO,12,0,20,,0.0,0,0.0,32,58.0,0,14.3,13,91,,,0,0.0,0
Le'Veon Bell,7829,HB,PIT,13,0,25,,0.0,0,0.0,48,65.2,0,5.0,13,261,,,0,0.0,0
Ben Obomanu,3194,WR,NYJ,2,0,22,60.0,100.0,2,15.4,2,30.5,0,100.0,13,13,,,0,0.0,0
Benny Cunningham,8283,HB,SL,12,0,26,,0.0,0,0.0,25,56.0,0,21.0,13,62,,,0,0.0,0
Will Yeatman,6480,T,MIA,2,0,17,55.7,100.0,2,15.4,2,70.3,0,100.0,13,13,,,0,0.0,0
Donald Brown,4950,HB,IND,17,0,14,,0.0,0,0.0,65,57.7,0,9.0,13,144,,,0,0.0,0
Luke McCown,1827,QB,NO,3,0,20,60.0,100.0,4,30.8,4,60.0,0,81.3,13,16,,,0,0.0,0
Daniel Thomas,6214,HB,MIA,15,0,17,,0.0,0,0.0,24,59.1,0,10.5,13,124,,,0,0.0,0
Cedric Peerman,5109,HB,CIN,5,0,7,,,0,0.0,0,58.2,0,60.0,12,20,,,0,0.0,0
Knile Davis,7878,HB,KC,14,0,16,60.0,6.9,2,16.7,29,55.3,0,11.8,12,102,,,0,0.0,0
Michael Campbell,6516,WR,NYJ,3,0,22,60.0,100.0,2,16.7,2,60.1,0,100.0,12,12,,,0,0.0,0
Chad Hall,5523,WR,KC,4,0,16,60.0,100.0,1,8.3,1,60.0,0,100.0,12,12,,,0,0.0,0
Eric Page,8539,WR,TB,5,0,30,60.0,100.0,2,16.7,2,59.3,0,92.3,12,13,,,0,0.0,0
Tashard Choice,4436,HB,IND,12,0,14,,0.0,0,0.0,5,58.3,0,20.0,12,60,,,0,0.0,0
Bobby Rainey Jr.,7511,HB,TB,12,0,30,60.0,1.9,1,8.3,54,57.5,0,7.2,12,167,,,0,0.0,0
Keavon Milton,8250,TE,CLV,4,0,8,56.7,100.0,4,33.3,4,57.0,0,100.0,12,12,,,0,0.0,0
Ray Rice,4369,HB,BLT,15,0,3,,0.0,0,0.0,51,67.7,1,4.8,11,230,,,0,0.0,0
Steve Vallos,3848,C,DEN,2,0,10,60.2,100.0,3,27.3,3,58.9,0,100.0,11,11,,,0,0.0,0
Kyle Bosworth,5986,LB,DAL,5,0,9,60.0,100.0,1,9.1,1,65.3,0,100.0,11,11,,,0,0.0,0
Rashard Mendenhall,4337,HB,ARZ,15,0,1,,0.0,0,0.0,42,57.8,0,4.7,11,234,,,0,0.0,0
Willis McGahee,1339,HB,CLV,11,0,8,,0.0,0,0.0,63,57.9,0,7.3,11,150,,,0,0.0,0
Jah Reid,6237,G,BLT,5,0,3,68.1,100.0,8,72.7,8,66.8,0,100.0,11,11,,,0,0.0,0
Derek Moye,7397,WR,PIT,6,0,25,59.9,100.0,4,36.4,4,77.5,0,100.0,11,11,,,0,0.0,0
Brian Folkerts,7435,C,CAR,2,0,5,60.0,100.0,7,70.0,7,59.5,0,100.0,10,10,,,0,0.0,0
Knowshon Moreno,4935,HB,DEN,19,0,10,,0.0,0,0.0,75,65.9,0,3.3,10,300,,,0,0.0,0
Richard Gordon,6333,TE,KC,1,0,16,50.7,100.0,8,80.0,8,49.9,0,100.0,10,10,,,0,0.0,0
Ben Tate,5583,HB,HST,14,0,13,60.0,5.0,2,20.0,40,58.1,0,5.2,10,192,,,0,0.0,0
Alex Green,6248,HB,NYJ,7,0,22,56.1,50.0,6,60.0,12,56.7,0,47.6,10,21,,,0,0.0,0
Evan Rodriguez,7111,FB,BUF,4,0,4,,,0,0.0,0,78.6,0,100.0,10,10,,,0,0.0,0
Stevan Ridley,6225,HB,NE,16,0,19,,0.0,0,0.0,71,57.9,0,4.7,10,214,,,0,0.0,0
Derek Anderson,2430,QB,CAR,4,0,5,60.0,100.0,7,70.0,7,60.0,0,66.7,10,15,,,0,0.0,0
Alfonso Smith,5877,HB,ARZ,9,0,1,,0.0,0,0.0,7,56.7,0,35.7,10,28,,,0,0.0,0
Cyrus Gray,7655,HB,KC,6,0,16,,0.0,0,0.0,3,79.1,0,45.0,9,20,,,0,0.0,0
Matt Hasselbeck,408,QB,IND,3,0,14,60.0,100.0,5,55.6,5,60.0,0,81.8,9,11,,,0,0.0,0
Brandon Stokley,498,WR,BLT,3,0,3,84.9,100.0,4,44.4,4,79.0,0,100.0,9,9,,,0,0.0,0
Brad Smith,3048,WR,PHI,4,0,24,60.0,100.0,2,22.2,2,60.7,0,81.8,9,11,,,0,0.0,0
Chris Polk,7532,HB,PHI,7,0,24,,0.0,0,0.0,2,58.1,0,42.9,9,21,,,0,0.0,0
DeMarco Murray,6223,HB,DAL,14,0,9,,0.0,0,0.0,47,56.8,0,3.9,9,230,,,0,0.0,0
Jake Stoneburner,8353,TE,GB,6,0,12,59.3,100.0,1,11.1,1,58.2,0,100.0,9,9,,,0,0.0,0
Ronnie Brown,2219,HB,SD,14,0,27,60.0,5.0,1,11.1,20,57.1,0,14.1,9,64,,,0,0.0,0
Brad Smelley,7662,FB,HST,2,0,13,60.0,100.0,1,11.1,1,58.3,0,100.0,9,9,,,0,0.0,0
Andre Smith,6571,TE,CLV,4,0,8,68.6,100.0,3,33.3,3,71.9,0,100.0,9,9,,,0,0.0,0
Bradie Ewing,7150,FB,ATL,2,0,2,60.0,100.0,1,11.1,1,58.9,0,100.0,9,9,,,0,0.0,0
Jackie Battle,3885,HB,TEN,7,0,31,55.2,10.0,2,25.0,20,54.0,0,18.2,8,44,,,0,0.0,0
Tom Compton,7181,T,WAS,4,0,32,57.2,100.0,2,25.0,2,62.2,0,100.0,8,8,,,0,0.0,0
Fozzy Whittaker,8547,HB,CLV,8,0,8,59.0,8.7,2,25.0,23,58.4,0,22.2,8,36,,,0,0.0,0
Joshua Cribbs,2544,WR,NYJ,5,0,22,60.0,9.1,1,12.5,11,60.2,0,38.1,8,21,,,0,0.0,0
Josh Johnson,4474,QB,CIN,2,0,7,,,0,0.0,0,60.0,0,57.1,8,14,,,0,0.0,0
Brian Leonard,3668,HB,TB,13,0,30,,0.0,0,0.0,16,59.6,0,13.8,8,58,,,0,0.0,0
Mitch Unrein,6031,DI,DEN,5,0,10,52.4,100.0,1,12.5,1,53.7,0,100.0,8,8,,,0,0.0,0
Patrick Peterson,6157,CB,ARZ,5,0,1,60.0,100.0,2,25.0,2,60.2,0,66.7,8,12,,,0,0.0,0
Kenjon Barner,7963,HB,CAR,5,0,5,,0.0,0,0.0,4,58.9,0,57.1,8,14,,,0,0.0,0
Darren Sproles,2347,HB,NO,16,0,20,60.0,4.5,1,12.5,22,57.8,0,11.3,8,71,,,0,0.0,0
Julian Vandervelde,6313,C,PHI,3,0,24,,,0,0.0,0,64.8,0,100.0,8,8,,,0,0.0,0
Justice Cunningham,8037,TE,IND,1,0,14,62.3,100.0,7,87.5,7,69.3,0,100.0,8,8,,,0,0.0,0
David Reed,5679,WR,IND,4,0,14,60.4,100.0,5,62.5,5,60.7,0,100.0,8,8,,,0,0.0,0
John Moffitt,6227,G,DEN,1,0,10,60.0,100.0,1,14.3,1,58.3,0,100.0,7,7,,,0,0.0,0
Toby Gerhart,5576,HB,MIN,10,0,18,60.0,6.7,1,14.3,15,64.3,0,15.9,7,44,,,0,0.0,0
Lane Taylor,8365,G,GB,3,0,12,60.0,100.0,1,14.3,1,52.3,0,100.0,7,7,,,0,0.0,0
Shane Vereen,6208,HB,NE,10,0,19,,0.0,0,0.0,26,72.2,0,11.3,7,62,,,0,0.0,0
Andre Brown,5053,HB,NYG,8,0,21,,0.0,0,0.0,56,58.1,0,4.7,7,148,,,0,0.0,0
Khaled Holmes,7903,C,IND,2,0,14,59.7,100.0,2,28.6,2,56.8,0,100.0,7,7,,,0,0.0,0
Winston Justice,2984,T,DEN,2,0,10,59.2,100.0,3,42.9,3,58.3,0,100.0,7,7,,,0,0.0,0
Ronnie Hillman,7069,HB,DEN,9,0,10,,0.0,0,0.0,16,67.6,0,11.1,7,63,,,0,0.0,0
Ryan Spadola,8236,WR,MIA,2,0,17,60.0,100.0,2,28.6,2,59.9,0,100.0,7,7,,,0,0.0,0
Malcolm Jenkins,4937,S,NO,4,0,20,,,0,0.0,0,60.5,1,100.0,7,7,,,0,0.0,0
Troy Polamalu,1332,S,PIT,3,0,25,,,0,0.0,0,60.4,2,100.0,7,7,,,0,0.0,0
Visanthe Shiancoe,1406,TE,TEN,1,0,31,56.6,100.0,2,28.6,2,47.7,0,100.0,7,7,,,0,0.0,0
Jacquizz Rodgers,6297,HB,ATL,15,0,2,,0.0,0,0.0,23,68.5,0,6.5,7,108,,,0,0.0,0
Matt Asiata,6432,HB,MIN,2,0,18,,0.0,0,0.0,9,54.2,0,11.8,6,51,,,0,0.0,0
Jordan Todman,6335,HB,JAX,15,0,15,,0.0,0,0.0,20,58.6,0,7.1,6,84,,,0,0.0,0
Tyrod Taylor,6332,QB,BLT,3,0,3,,,0,0.0,0,60.0,0,54.5,6,11,,,0,0.0,0
Charlie Whitehurst,3026,QB,SD,2,0,27,60.0,100.0,1,16.7,1,60.0,0,50.0,6,12,,,0,0.0,0
Doug Martin,7035,HB,TB,6,0,30,,0.0,0,0.0,45,59.5,0,4.3,6,138,,,0,0.0,0
Mike Goodson,5034,HB,NYJ,2,0,22,,0.0,0,0.0,4,60.6,0,46.2,6,13,,,0,0.0,0
Brittan Golden,7481,WR,ARZ,2,0,1,,,0,0.0,0,80.8,0,100.0,6,6,,,0,0.0,0
Joseph Anderson,7574,WR,CHI,3,0,6,73.6,100.0,2,33.3,2,82.7,0,100.0,6,6,,,0,0.0,0
Dylan Gandy,2346,G,DET,4,0,11,,,0,0.0,0,58.9,0,100.0,6,6,,,0,0.0,0
James Starks,5716,HB,GB,14,0,12,,0.0,0,0.0,17,58.3,0,5.9,6,102,,,0,0.0,0
Jonathan Dwyer,5711,HB,PIT,14,0,25,,0.0,0,0.0,12,67.4,0,10.7,6,56,,,0,0.0,0
Peyton Hillis,4541,HB,NYG,7,0,21,,0.0,0,0.0,25,68.5,0,7.2,6,83,,,0,0.0,0
Theo Riddick,7980,HB,DET,7,0,11,60.0,33.3,1,16.7,3,59.1,0,40.0,6,15,,,0,0.0,0
Garry Williams,5341,G,CAR,1,0,5,61.7,100.0,2,33.3,2,65.4,0,100.0,6,6,,,0,0.0,0
Willie Smith,6439,T,SD,1,0,27,60.0,100.0,1,16.7,1,59.0,0,100.0,6,6,,,0,0.0,0
Chase Coffman,5021,TE,ATL,4,0,2,60.1,100.0,2,40.0,2,59.7,0,100.0,5,5,,,0,0.0,0
Joseph Randle,7933,HB,DAL,5,0,9,,0.0,0,0.0,10,68.8,0,8.5,5,59,,,0,0.0,0
Rashad Butler,3034,T,CLV,2,0,8,53.3,100.0,3,60.0,3,53.8,0,100.0,5,5,,,0,0.0,0
Thomas Welch,5731,T,BUF,2,0,4,,,0,0.0,0,75.4,0,100.0,5,5,,,0,0.0,0
Tanner Hawkinson,7938,G,CIN,1,0,7,59.1,100.0,2,40.0,2,58.9,0,100.0,5,5,,,0,0.0,0
Saalim Hakim,7334,WR,NYJ,3,0,22,,,0,0.0,0,60.1,0,71.4,5,7,,,0,0.0,0
Danny Woodhead,4914,HB,SD,17,0,27,,0.0,0,0.0,38,59.0,0,3.6,5,138,,,0,0.0,0
Jeff Baca,7977,G,MIN,2,0,18,,,0,0.0,0,80.8,0,100.0,4,4,,,0,0.0,0
Mario Harvey,6447,LB,IND,2,0,14,55.6,100.0,3,75.0,3,52.4,0,100.0,4,4,,,0,0.0,0
Mike Remmers,7431,T,MIN,1,0,18,,,0,0.0,0,57.9,0,100.0,4,4,,,0,0.0,0
Travis Bond,7996,T,CAR,1,0,5,57.6,100.0,3,75.0,3,57.3,0,100.0,4,4,,,0,0.0,0
Maurkice Pouncey,5543,C,PIT,1,0,25,,,0,0.0,0,57.5,0,100.0,4,4,,,0,0.0,0
Ricardo Mathews,5761,DI,IND,4,0,14,63.7,100.0,3,75.0,3,73.3,0,100.0,4,4,,,0,0.0,0
Armond Smith,6824,HB,CAR,2,0,5,,0.0,0,0.0,1,58.0,0,50.0,4,8,,,0,0.0,0
Jonathan Stewart,4327,HB,CAR,6,0,5,60.0,6.9,2,50.0,29,60.0,0,7.4,4,54,,,0,0.0,0
Daryl Richardson,7233,HB,SL,7,0,26,,0.0,0,0.0,29,67.3,0,5.3,4,75,,,0,0.0,0
Dan Orlovsky,2362,QB,TB,2,0,30,60.0,100.0,2,50.0,2,60.0,0,100.0,4,4,,,0,0.0,0
Brandon Bolden,7469,HB,NE,11,0,19,,0.0,0,0.0,20,60.3,1,6.6,4,61,,,0,0.0,0
Billy Winn,7190,DI,CLV,3,0,8,,,0,0.0,0,57.1,0,100.0,3,3,,,0,0.0,0
Mike James,7970,HB,TB,7,0,30,,0.0,0,0.0,17,66.7,1,4.4,3,68,,,0,0.0,0
Spencer Ware,7975,FB,SEA,1,0,29,,,0,0.0,0,53.3,0,50.0,3,6,,,0,0.0,0
Marcus Thigpen,5488,HB,MIA,4,0,17,,0.0,0,0.0,1,58.4,0,33.3,3,9,,,0,0.0,0
Evan Royster,6329,HB,WAS,1,0,32,60.0,100.0,1,33.3,1,49.4,0,60.0,3,5,,,0,0.0,0
Sam Young,5702,T,JAX,1,0,15,,,0,0.0,0,55.9,0,100.0,3,3,,,0,0.0,0
Dallas Thomas,7858,G,MIA,3,0,17,59.5,100.0,1,33.3,1,59.2,0,100.0,3,3,,,0,0.0,0
Julian Talley,7501,WR,NYG,1,0,21,60.2,100.0,3,100.0,3,60.2,0,100.0,3,3,,,0,0.0,0
Brandon Washington,7656,G,SL,1,0,26,57.1,100.0,2,66.7,2,56.4,0,100.0,3,3,,,0,0.0,0
Jack Cornell,7504,G,OAK,1,0,23,,,0,0.0,0,59.7,0,100.0,3,3,,,0,0.0,0
Ahmad Bradshaw,3866,HB,IND,3,0,14,,0.0,0,0.0,25,59.2,0,6.8,3,44,,,0,0.0,0
Derek Sherrod,6184,T,GB,1,0,12,60.0,100.0,1,33.3,1,56.7,0,100.0,3,3,,,0,0.0,0
Lavelle Hawkins,4440,WR,SD,1,0,27,60.0,100.0,1,33.3,1,60.3,0,100.0,3,3,,,0,0.0,0
Dominique Davis,7666,QB,ATL,1,0,2,60.0,100.0,1,33.3,1,60.0,0,100.0,3,3,,,0,0.0,0
Isaac Redman,5233,HB,PIT,3,0,25,,0.0,0,0.0,3,58.8,0,23.1,3,13,,,0,0.0,0
Shonn Greene,4988,HB,TEN,11,0,31,,0.0,0,0.0,24,59.7,1,3.5,3,85,,,0,0.0,0
Joe Unga,8284,G,BUF,2,0,4,60.0,100.0,1,33.3,1,58.5,0,100.0,3,3,,,0,0.0,0
Robert Hughes,6564,FB,IND,1,0,14,56.3,100.0,2,66.7,2,55.4,0,100.0,3,3,,,0,0.0,0
Denard Robinson,7917,HB,JAX,11,0,15,,0.0,0,0.0,9,59.6,0,12.5,3,24,,,0,0.0,0
Bront Bird,6731,LB,SD,2,0,27,,,0,0.0,0,60.0,0,100.0,2,2,,,0,0.0,0
Micheal Spurlock,3517,WR,DET,1,0,11,60.0,100.0,1,50.0,1,60.0,0,100.0,2,2,,,0,0.0,0
Reggie Walker,5351,LB,SD,2,0,27,,,0,0.0,0,58.9,0,100.0,2,2,,,0,0.0,0
Phillip Tanner,6420,HB,DAL,6,0,9,,0.0,0,0.0,1,59.0,0,18.2,2,11,,,0,0.0,0
Max Starks,1796,T,SL,2,0,26,60.0,100.0,1,50.0,1,55.0,0,100.0,2,2,,,0,0.0,0
Roman Harper,2988,S,NO,1,0,20,,,0,0.0,0,60.0,0,100.0,2,2,,,0,0.0,0
David Wilson,7036,HB,NYG,5,0,21,60.0,5.6,1,50.0,18,60.0,1,4.2,2,48,,,0,0.0,0
Alameda Ta'amu,7109,DI,ARZ,1,0,1,,,0,0.0,0,58.0,0,100.0,2,2,,,0,0.0,0
LaMichael James,7063,HB,SF,7,0,28,60.0,16.7,1,50.0,6,60.0,0,13.3,2,15,,,0,0.0,0
Mike Windt,5813,LS,SD,2,0,27,,,0,0.0,0,60.0,0,100.0,2,2,,,0,0.0,0
Chris Owens,5013,CB,MIA,2,0,17,,,0,0.0,0,59.5,0,100.0,2,2,,,0,0.0,0
Danny Watkins,6175,G,MIA,1,0,17,60.0,100.0,1,50.0,1,57.8,0,100.0,2,2,,,0,0.0,0
Adam Gettis,7138,G,WAS,2,0,32,,,0,0.0,0,60.0,0,100.0,2,2,,,0,0.0,0
Spencer Lanning,6566,P,CLV,2,0,8,,,0,0.0,0,60.0,0,100.0,2,2,,,0,0.0,0
Lamaar Thomas,8315,WR,JAX,1,0,15,60.0,100.0,1,50.0,1,60.0,0,100.0,2,2,,,0,0.0,0
Johnson Bademosi,7374,S,CLV,2,0,8,,,0,0.0,0,58.2,0,100.0,2,2,,,0,0.0,0
Mike Daniels,7132,DI,GB,2,0,12,60.0,100.0,1,50.0,1,58.4,0,100.0,2,2,,,0,0.0,0
Steven Jackson,1745,HB,ATL,12,0,2,,0.0,0,0.0,27,60.0,1,1.2,2,163,,,0,0.0,0
Christian Yount,6527,LS,CLV,2,0,8,,,0,0.0,0,60.0,0,100.0,2,2,,,0,0.0,0
Justin Forsett,4547,HB,JAX,6,0,15,,0.0,0,0.0,3,79.3,0,25.0,2,8,,,0,0.0,0
Darrell Stuckey,5634,S,SD,2,0,27,,,0,0.0,0,58.9,0,100.0,2,2,,,0,0.0,0
Montell Owens,3452,HB,DET,1,0,11,,,0,0.0,0,58.8,0,100.0,2,2,,,0,0.0,0
Don Muhlbach,2130,LS,DET,2,0,11,,,0,0.0,0,60.0,0,100.0,2,2,,,0,0.0,0
Felix Jones,4336,HB,PIT,14,0,25,,0.0,0,0.0,10,60.0,0,4.0,2,50,,,0,0.0,0
Michael Cox,8036,HB,NYG,3,0,21,60.0,12.5,1,50.0,8,60.0,0,8.3,2,24,,,0,0.0,0
Tori Gurley,6750,WR,CLV,1,0,8,60.0,100.0,1,50.0,1,60.0,0,100.0,2,2,,,0,0.0,0
Andrew Gachkar,6386,LB,SD,2,0,27,,,0,0.0,0,60.0,0,100.0,2,2,,,0,0.0,0
Mike Scifres,1458,P,SD,2,0,27,,,0,0.0,0,58.9,0,100.0,2,2,,,0,0.0,0
B.J. Raji,4932,DI,GB,2,0,12,60.0,100.0,1,50.0,1,50.8,1,100.0,2,2,,,0,0.0,0
David Akers,295,K,DET,2,0,11,,,0,0.0,0,59.8,0,100.0,2,2,,,0,0.0,0
C.J. Anderson,8101,HB,DEN,4,0,10,,0.0,0,0.0,1,60.0,0,18.2,2,11,,,0,0.0,0
Christine Michael,7843,HB,SEA,3,0,29,,0.0,0,0.0,2,59.2,0,10.0,2,20,,,0,0.0,0
Taiwan Jones,6277,CB,OAK,3,0,23,60.1,50.0,2,100.0,4,60.1,0,28.6,2,7,,,0,0.0,0
Joe Banyard,7361,HB,MIN,2,0,18,60.0,100.0,2,100.0,2,60.0,0,100.0,2,2,,,0,0.0,0
Antone Smith,5440,HB,ATL,5,0,2,,0.0,0,0.0,2,58.9,0,28.6,2,7,,,0,0.0,0
Shane Lechler,673,P,HST,1,0,13,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Matt Overton,6979,LS,IND,1,0,14,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Tim Dobbins,3096,LB,HST,1,0,13,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Michael Buchanan,8009,ED,NE,1,0,19,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Mark Herzlich,6767,LB,NYG,1,0,21,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jonathan Casillas,5422,LB,TB,1,0,30,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Zeke Motta,8027,S,ATL,1,0,2,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Daimion Stafford,8031,S,TEN,1,0,31,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Deveron Carr,8062,CB,TB,1,0,30,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Brandon Magee,8064,LB,CLV,1,0,8,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Josh McNary,8073,LB,IND,1,0,14,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
A.J. Bouye,8110,CB,HST,1,0,13,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Charles James II,8120,CB,NYG,1,0,21,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Allen Bradford,6339,LB,NYG,1,0,21,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Arian Foster,5398,HB,HST,7,0,13,,0.0,0,0.0,27,60.0,0,0.8,1,126,,,0,0.0,0
Justin Tuggle,8225,LB,HST,1,0,13,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Josh Vaughan,5289,HB,ATL,1,0,2,,,0,0.0,0,60.0,0,50.0,1,2,,,0,0.0,0
Matt Bosher,6344,P,ATL,1,0,2,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Bryan Braman,6699,ED,HST,1,0,13,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Danny Aiken,6670,LS,NE,1,0,19,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jacquian Williams,6354,LB,NYG,1,0,21,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jon Ryan,3493,P,SEA,1,0,29,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Larry English,4939,ED,SD,1,0,27,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jayson DiManche,8414,LB,CIN,1,0,7,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Pat McAfee,5146,P,IND,1,0,14,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Bernard Scott,5133,HB,BLT,2,0,3,,0.0,0,0.0,1,60.0,0,20.0,1,5,,,0,0.0,0
Da'Rel Scott,6373,HB,NYG,5,0,21,,0.0,0,0.0,7,60.0,0,4.8,1,21,,,0,0.0,0
Kanorris Davis,8470,ST,NE,1,0,19,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Marquette King,7410,P,OAK,1,0,23,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Kaelin Burnett,7405,LB,OAK,1,0,23,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Beau Brinkley,7418,LS,TEN,1,0,31,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Derrick Shelby,7400,ED,MIA,1,0,17,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Michael Boley,2377,LB,CIN,1,0,7,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Clint Gresham,6019,LS,SEA,1,0,29,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
C.J. Mosley,2408,DI,DET,1,0,11,,,0,0.0,0,60.0,1,100.0,1,1,,,0,0.0,0
J.K. Schaffer,7371,LB,CIN,1,0,7,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Damon Harrison Sr.,7355,DI,NYJ,1,0,22,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Phillip Supernaw,7324,TE,HST,1,0,13,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Phil Costa,5925,C,DAL,1,0,9,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Lance Lewis,7315,WR,WAS,1,0,32,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jeremy Stewart,7534,HB,OAK,2,0,23,,0.0,0,0.0,2,60.0,0,33.3,1,3,,,0,0.0,0
Jonathan Grimes,7585,HB,HST,2,0,13,,0.0,0,0.0,6,60.0,0,4.5,1,22,,,0,0.0,0
Eddie Pleasant,7593,S,HST,1,0,13,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Cassius Vaughn,5845,CB,IND,1,0,14,,,0,0.0,0,60.0,1,100.0,1,1,,,0,0.0,0
Edwin Baker,7231,HB,CLV,3,0,8,,0.0,0,0.0,17,60.0,0,2.2,1,46,,,0,0.0,0
